sightingID,city,state,country,durationSec,ufoShape
75,elgin,il,us,1800,cylinder
76,"las vegas",nv,us,600,cigar
77,"las vegas",nv,us,2700,circle
78,"nyc/westchester area",ny,us,60,triangle
79,"spokane (about 30 miles sw of&#44i-90&#44 maybe mm 254)",wa,us,600,triangle
80,mooresville,nc,us,2,light
81,"st. john&#39s (canada)",nf,ca,7200,egg
82,delano,tn,us,15,fireball
83,martinez,ca,us,3600,changing
84,"kansas city",ks,us,600,unknown
85,dallas,tx,us,10,other
86,"san diego",ca,us,3600,fireball
87,kennewick,wa,us,45,sphere
88,hayward,ca,us,90,circle
89,rachel,nv,us,10800,light
90,humphrey,ne,us,300,sphere
91,"casey key (north end of)",fl,us,120,triangle
92,elgin,or,us,240,chevron
93,lewiston,mi,us,2700,oval
94,perryville,mo,us,180,oval
95,"boynton beach",fl,us,10,other
96,"victoria (canada)",bc,ca,30,cylinder
97,jueanu,wi,us,45,triangle
98,"valley park area of st. louis",mo,us,15,oval
99,brinktown,mo,us,1800,light
100,florence,ky,us,5,light
101,"seattle (west)",wa,us,10,unknown
102,"port orchard",wa,us,60,diamond
103,"rockwell city",ia,us,240,triangle
105,"vancouver (canada)",bc,ca,300,other
106,hayward,ca,us,120,circle
107,ottumwa,ia,us,300,rectangle
108,fresno,ca,us,900,changing
109,phoenix,az,us,60,triangle
110,"virginia beach",va,us,30,triangle
111,hayward,wi,us,43,flash
112,philomath,or,us,5,unknown
114,seattle,wa,us,90,sphere
115,"victoria (canada)",bc,ca,120,unknown
116,cincinnati,oh,us,1800,other
117,portland,or,us,120,circle
118,"new buffulo",mi,us,120,light
119,alhambra,ca,us,300,oval
120,indianapolis,in,us,1800,sphere
121,centreville,va,us,600,other
122,"grand view",id,us,15,light
123,temperance,mi,us,18000,oval
124,"crescent beach",sc,us,37800,formation
125,albuquerque,nm,us,180,light
127,gleason,wi,us,1800,sphere
128,mahwah,nj,us,180,triangle
129,"worthington st. forest",nj,us,2700,other
130,"portage la prairie (canada)",mb,ca,1200,changing
131,"terre haute",in,us,5,sphere
132,indianapolis,in,us,15,oval
133,"nobel (canada)",on,ca,300,unknown
134,morgantown,wv,us,10,circle
135,berkeley,ca,us,180,unknown
136,"rock island",il,us,3600,sphere
138,chateauqua,ny,us,1200,formation
139,ripley,ny,us,900,circle
140,faribault,mn,us,900,flash
141,mansfield,oh,us,7200,light
142,columbia,mo,us,60,light
143,gleason,wi,us,3000,sphere
144,seattle,wa,us,60,other
145,"apache junction",az,us,30,other
146,"north miami beach",fl,us,1800,oval
147,"los angeles",ca,us,10,egg
148,loretto,pa,us,300,triangle
150,lewisburg,tn,us,240,unknown
151,"north miami beach",fl,us,3600,other
152,"east wenatchee",wa,us,1200,light
153,hendersonville,nc,us,600,light
154,brainerd,mn,us,300,disk
155,pennington,tx,us,3600,diamond
156,"san francisco",ca,us,600,triangle
157,blairsville,ga,us,10,unknown
158,savannah,tn,us,600,light
159,waynesboro,va,us,600,triangle
160,unsure,ar,us,2,fireball
161,bray,ok,us,360,other
163,waycross,ga,us,120,light
164,wolfforth,tx,us,300,disk
165,lyndhurst,oh,us,300,unknown
166,lebanon,or,us,14400,light
167,stockbridge,ga,us,3600,changing
168,denver,co,us,2700,changing
169,jacksonville,fl,us,30,sphere
170,indio,ca,us,600,oval
171,owego,ny,us,10800,triangle
172,downingtown,pa,us,120,circle
173,austin,tx,us,3,flash
174,"starrsville (covington)",ga,us,60,sphere
175,"west palm beach florida",fl,us,180,fireball
176,conyers,ga,us,3600,unknown
177,"vero beach",fl,us,30,unknown
178,"jensen beach",fl,us,120,oval
179,houston,tx,us,35,formation
180,duluth,mn,us,600,light
181,fleming,co,us,600,circle
182,"grove city",pa,us,3600,unknown
183,"van alstyne",tx,us,4,other
184,northglenn,co,us,15,triangle
186,"london (canada)",on,ca,120,other
187,"north branch",mn,us,300,light
188,slingerlands,ny,us,240,circle
189,carlin,nv,us,600,disk
190,evansville,in,us,600,formation
191,albany,ny,us,45,oval
192,fremont,ca,us,60,triangle
193,yuma,az,us,900,triangle
194,"south bend",in,us,600,light
195,"la crescent",mn,us,10,formation
196,"moon township",pa,us,120,unknown
197,philadelphia,pa,us,60,oval
198,seattle,wa,us,180,light
199,pueblo,co,us,300,light
200,cincinnati,oh,us,900,oval
201,"san diego",ca,us,30,disk
202,madison,wi,us,20,circle
203,coldwater,oh,us,60,sphere
204,"crested butte",co,us,60,egg
205,tulsa,ok,us,6,unknown
206,eagar,az,us,180,unknown
207,suffolk,va,us,900,unknown
208,anaheim,ca,us,300,light
209,wilmington,nc,us,600,light
210,leesburg,va,us,300,disk
211,"michigan city",in,us,900,changing
212,cupertino,ca,us,180,light
213,"orchard park",ny,us,7200,light
214,harrisburg,pa,us,240,circle
215,euclid,oh,us,180,circle
216,starr,sc,us,600,formation
217,greenwich,ct,us,240,light
218,"north charleston",sc,us,180,light
219,"san francisco airport",ca,us,300,triangle
220,springfield,va,us,15,cigar
221,bridgeport,ct,us,600,light
222,clackamas,or,us,120,triangle
223,"san angelo",tx,us,60,oval
224,windsor,ct,us,5,fireball
225,sterling,il,us,600,cylinder
226,everett,wa,us,30,other
227,kykotsmovi,az,us,7200,disk
228,albany,ny,us,10,circle
229,"garden grove",ca,us,7200,egg
230,miami,fl,us,1200,changing
231,troy,ny,us,7200,triangle
232,farmington,nm,us,300,circle
233,"prescott valley",az,us,300,other
234,ashville,ny,us,60,circle
236,"north kingstown",ri,us,40,oval
237,groton,ct,us,5,disk
238,peabody-saugus,ma,us,2700,flash
239,mechanicsville,va,us,300,light
240,murfeesboro/smyrna,tn,us,2700,unknown
241,"hamilton (canada)",on,ca,4,flash
242,middletown,ct,us,1200,fireball
243,lakewood,oh,us,60,fireball
244,york,pa,us,15,circle
245,"north platte",ne,us,3,circle
246,waynesville,oh,us,90,triangle
247,bridgeport,ct,us,630,circle
248,"san francisco airport",ca,us,300,triangle
249,"san diego",ca,us,240,sphere
250,"sterling heights",mi,us,120,oval
251,syracuse,ny,us,900,light
252,syracuse,ny,us,240,circle
253,"colorado springs",co,us,20,light
254,moundville,al,us,240,changing
255,"new york city (bronx)",ny,us,1800,disk
256,"mount albert (canada)",on,ca,30,triangle
257,"las cruces",nm,us,120,fireball
258,marion,il,us,240,light
259,"san jose",ca,us,6,other
260,phoenix,az,us,300,sphere
261,yakima,wa,us,240,light
262,austin,tx,us,1200,changing
263,"bean station",tn,us,180,cigar
264,rochester,wa,us,600,light
265,suffern,ny,us,20,cylinder
266,"rancho mirage",ca,us,5,rectangle
267,clifton,nj,us,60,light
268,"palm harbor",fl,us,5,chevron
269,aurburn,ky,us,600,triangle
270,"st. louis county",mo,us,10800,light
271,"ottawa (canada)",on,ca,10,light
272,rittman,oh,us,60,light
273,"harvey station (canada)",nb,ca,120,light
274,"essex junction",vt,us,120,light
275,kenner,la,us,600,circle
276,drexel,oh,us,300,circle
277,hudson,nh,us,5,light
278,"grand blanc",mi,us,1200,light
279,savage,mn,us,60,circle
280,warren,mi,us,45,sphere
281,canton,mi,us,180,triangle
282,"lost creek",wv,us,45,triangle
283,hudson,nh,us,1,light
284,jupiter,fl,us,14400,egg
285,brighton,mi,us,300,circle
287,minnetonka,mn,us,30,light
288,otto,mo,us,60,fireball
289,kewanee,il,us,180,sphere
290,kewanee,il,us,300,sphere
291,albuquerque,nm,us,900,sphere
292,jackson,nj,us,300,triangle
293,riverside,ca,us,4,chevron
294,"new york city (brooklyn)",ny,us,720,unknown
295,huntington,wv,us,120,unknown
296,damascus,va,us,60,light
298,montara,ca,us,3600,other
299,"vega baja (puerto rico)",pr,us,120,cigar
300,"mount carmel",tn,us,10,light
301,highland,in,us,14400,sphere
302,"bar harbor (bar island crossover)",me,us,30,sphere
303,"elk grove",ca,us,4,fireball
304,montgomery,al,us,180,light
305,"los angeles",ca,us,300,light
306,somerset?,wi,us,120,unknown
307,"three rivers",mi,us,600,oval
308,canby,or,us,10,light
309,"parry sound (near) (canada)",on,ca,6,disk
310,portville,ny,us,30,oval
311,portville,ny,us,30,oval
312,portville,ny,us,60,oval
313,portville,ny,us,60,oval
314,"kirbyville (due south of)",mo,us,5400,other
315,winnemucca,nv,us,2,cigar
316,ashland,or,us,45,triangle
317,augusta,ks,us,600,light
318,montgomery,tx,us,3600,light
319,"eureka springs",ar,us,900,light
320,"parker&#39s lake",ky,us,900,disk
321,"addison (i-355 and us 20 (lake st.)",il,us,600,disk
323,watertown,ny,us,30,light
324,elverta,ca,us,30,light
326,whittier,ca,us,1500,light
327,somerset,wi,us,10800,light
328,fairbanks,ak,us,1800,other
329,denver,co,us,900,light
330,columbia,ms,us,300,teardrop
331,"grass valley",ca,us,60,triangle
332,lima,oh,us,300,teardrop
333,springfield,mo,us,6,fireball
334,reno,nv,us,600,sphere
335,randolph,ma,us,300,cylinder
336,dallas,tx,us,3,fireball
337,"san diego",ca,us,172800,unknown
338,austin,mn,us,5,circle
339,"new york city (manhattan)",ny,us,120,egg
340,truckee,ca,us,3,sphere
341,"fort knox",ky,us,3,fireball
342,newaygo,mi,us,40,circle
343,"nebraska (above?&#44 or above south dakota)",ne,us,2,cigar
344,placerville,ca,us,600,light
345,frederick,co,us,10,unknown
346,bloomington,in,us,180,disk
347,independence,mo,us,600,chevron
348,honolulu,hi,us,3,triangle
349,"los angeles",ca,us,20,rectangle
350,dallas,or,us,20,light
351,pitman,nj,us,7200,other
352,"san jose",ca,us,15,light
354,salinas,ca,us,2700,formation
355,"arroyo grande",ca,us,60,circle
356,fresno,ca,us,120,rectangle
357,strongsvilles,oh,us,5,light
358,laredo,tx,us,1351,fireball
359,"lake worth",fl,us,7200,formation
360,williamsville,ny,us,540,light
362,holiday,fl,us,180,light
363,eagan,mn,us,7200,circle
364,"siloam sprngs",ar,us,180,circle
365,"canyonlands np",ut,us,600,formation
366,"lake point",ut,us,720,light
367,"pearl harbor",hi,us,2,light
368,peoria,az,us,5400,light
369,buckeye,az,us,1800,formation
370,"casa grande",az,us,1800,light
371,tempe,az,us,3,triangle
372,mobile,al,us,1800,light
373,"little ferry",nj,us,300,oval
374,"wall lake",ia,us,10,light
376,nashville,tn,us,13,disk
377,"calumet city",in,us,420,circle
378,york,me,us,30,disk
379,littlerock,ar,us,600,oval
380,lynnwood,wa,us,120,unknown
381,"monterey park",ca,us,120,fireball
382,"two harbors",mn,us,600,light
383,pensacola,fl,us,3600,diamond
384,milton,fl,us,900,light
386,"la crescenta",ca,us,3,circle
387,enid,ok,us,60,light
388,pampa,tx,us,60,triangle
389,rome,ny,us,120,oval
390,melbourne,ky,us,360,oval
391,carlton,or,us,900,cylinder
392,clackamas,or,us,900,circle
394,seattle,wa,us,10,triangle
395,"tega cay",sc,us,1800,light
396,"gulf shores",al,us,1800,disk
399,brownsville,tx,us,3,disk
400,concord,ca,us,180,light
401,salisbury,nc,us,20,sphere
403,bridgeport,ct,us,7200,circle
404,dover,md,us,7200,sphere
405,riverside,ca,us,60,light
406,naples,fl,us,30,triangle
407,centerville,tx,us,900,light
408,"villa park/lombard",il,us,300,changing
409,albuquerque,nm,us,120,fireball
410,"los angeles",ca,us,30,triangle
411,"sedro woolley",wa,us,10,unknown
412,"deer park",ny,us,10800,other
413,crisfield,md,us,600,light
414,"st. john&#39s (canada)",nf,ca,5,flash
415,plymouth,mi,us,20,triangle
416,glendale,az,us,1200,egg
417,louisville,ky,us,120,disk
418,"west palm beach",fl,us,3,oval
419,"north smithfield",ri,us,15,circle
420,putnamville,in,us,540,flash
421,madison,wi,us,180,light
422,"redondo beach",ca,us,1200,other
423,moxee,wa,us,1,rectangle
424,albany,ny,us,120,oval
425,"west palm beach",fl,us,2400,sphere
426,orangevale,ca,us,2700,changing
427,"cottage grove",mn,us,240,light
428,glendora,ca,us,60,circle
429,ramona,ca,us,5,triangle
430,"union city",ca,us,15,other
431,"clinton township",mi,us,15,fireball
432,omaha,il,us,120,chevron
433,henderson,nv,us,180,other
434,"cedar city",ut,us,8,light
435,"des moines",ia,us,90,light
436,"new bedford",ma,us,1800,circle
437,monroe,ct,us,300,unknown
438,"holden beach",nc,us,30,circle
439,harrodsburg,ky,us,480,unknown
440,worcester,ma,us,4,unknown
441,"watchung (was my perspective)",nj,us,3600,sphere
442,tewksbury,ma,us,2,light
443,bablyon,ny,us,120,disk
444,angola,in,us,7200,cigar
445,arbutus,md,us,300,light
446,"forty fort",pa,us,720,fireball
447,"saratoga springs",ny,us,300,circle
448,nanticoke,pa,us,60,diamond
449,"las cruces",nm,us,120,fireball
450,ravensdale,wa,us,10,triangle
451,levittown,pa,us,60,diamond
452,phoenix,az,us,30,sphere
453,"blue island",il,us,45,circle
454,saginaw,mi,us,4,chevron
455,"hamilton (canada)",on,ca,3600,cylinder
456,ankeny,ia,us,120,circle
457,"palm beach gardens",fl,us,15,light
458,"pickering (canada)",on,ca,300,circle
459,kalamazoo,mi,us,600,fireball
460,lawrence,ks,us,240,unknown
461,"north cincinnati",oh,us,600,fireball
462,"essex junction",vt,us,60,light
463,cincinnati,oh,us,300,circle
464,cincinnati,oh,us,240,fireball
465,naples,fl,us,7200,light
466,bonaie,ga,us,300,light
467,cincinnati,oh,us,60,fireball
468,union,ky,us,300,fireball
469,hubbardston,ma,us,60,fireball
470,covington,ga,us,300,light
471,drexel,oh,us,180,sphere
472,fayetteville,ny,us,90,chevron
473,jupiter,fl,us,900,light
474,melbourne,fl,us,300,sphere
475,dresser,wi,us,60,sphere
476,lombard,il,us,60,formation
477,"windsor (canada)",on,ca,300,light
478,"north canton",oh,us,10,fireball
479,pinckney,mi,us,2,fireball
480,pikeville,ky,us,600,disk
482,"kansas city",mo,us,90,disk
483,flatwoods,wv,us,60,circle
484,"mono lake (area)",ca,us,5,circle
485,newport,nh,us,300,rectangle
486,"nelchina (near)",ak,us,180,unknown
487,paterson,nj,us,10,disk
488,"northeast cape afs",ak,us,900,unknown
489,jacksonville,il,us,60,unknown
490,toledo,oh,us,180,sphere
491,tulsa,ok,us,120,disk
492,nashville,tn,us,1800,disk
493,graham,nc,us,30,triangle
494,biloxi,ms,us,900,other
495,"colonial heights",va,us,120,sphere
496,dushore,pa,us,300,disk
497,"edmonton (30 mi. east of&#44 hwy 16 east) (canada)",ab,ca,300,diamond
498,buffalo,ny,us,240,light
499,anacortes,wa,us,1200,light
500,anamosa,ia,us,60,unknown
501,corvallis,or,us,120,disk
502,chaffee,ny,us,600,sphere
503,greenville,il,us,30,circle
504,"hudson&#39s hope (canada)",bc,ca,120,sphere
505,minneapolis,mn,us,10,disk
506,boston,ma,us,1200,cigar
507,kennebunkport,me,us,600,circle
508,"san francisco",ca,us,600,oval
510,"kingston (canada)",on,ca,180,sphere
511,"new york city (brooklyn)",ny,us,180,disk
512,bentonville,ar,us,14400,other
513,"summit lake indian reservation",nv,us,1500,oval
514,tampa,fl,us,900,other
515,"new york city (brooklyn)",ny,us,300,disk
517,pasadena,ca,us,180,disk
518,potwin,ks,us,10800,unknown
519,denton,tx,us,600,unknown
520,mosheim,tx,us,1800,disk
521,monroe,wa,us,900,rectangle
522,pickens/pumpkintown,sc,us,1800,chevron
523,montezuma,in,us,900,sphere
524,"virginia beach",va,us,1800,disk
525,bloomington,in,us,1200,light
526,"north st. paul",mn,us,120,triangle
527,roseburg,or,us,7200,cylinder
528,beatty,nv,us,7200,disk
529,hixson,tn,us,37800,oval
530,"valley city",oh,us,300,disk
531,denton,tx,us,600,unknown
532,weirton,wv,us,240,sphere
534,deerwood,mn,us,2,unknown
535,chester,nj,us,600,light
536,"kincheloe air force base&#44 michigan",mi,us,15,triangle
537,maricopa,az,us,1200,changing
538,hartville,oh,us,120,disk
539,fairport,ny,us,600,disk
540,thonotosassa,fl,us,900,disk
541,iselton,ca,us,120,light
542,"fountain valley",ca,us,360,other
543,ferndale,ca,us,60,other
544,windsor,nc,us,300,cone
545,lecompte,la,us,300,disk
546,francesville,in,us,900,cylinder
547,lomita,ca,us,1200,disk
548,columbia,md,us,120,rectangle
549,buffalo,ny,us,10,light
550,olympia,wa,us,7200,disk
551,pittsburgh,pa,us,300,disk
552,cranbury,nj,us,240,light
553,fremont,ca,us,30,other
554,mountainboro,al,us,20,fireball
555,shirleysburg,pa,us,600,formation
556,"jersey city",nj,us,180,cigar
557,hesperia,mi,us,2400,oval
558,"mt. sterling",ky,us,2400,disk
559,"swartz creek",mi,us,240,fireball
561,ayer,ma,us,20,unknown
562,"elizabeth township",pa,us,720,oval
563,tarboro,nc,us,180,disk
564,waldport,or,us,600,light
565,chatsworth,ca,us,45,light
566,acton,me,us,180,triangle
567,brandon,fl,us,900,triangle
568,holton,mi,us,240,light
569,monroe,nc,us,300,sphere
570,jefferson,oh,us,3600,triangle
571,"santa margarita/atascadero (between&#44 hwy 101)",ca,us,120,other
572,lawrence,ks,us,300,sphere
573,"klamath falls",or,us,2700,circle
574,"n. ridgeville",oh,us,300,triangle
575,wheeling,wv,us,10,light
576,"west palm beach",fl,us,10,unknown
577,"victoria (canada)",bc,ca,900,sphere
578,"roseburg (7 miles northwest of)",or,us,1800,oval
579,alstead,nh,us,1800,fireball
580,louisburg,nc,us,180,triangle
581,mackay,id,us,180,disk
582,"winchester (near)",ky,us,300,oval
583,jacksonville,il,us,300,circle
584,pawling,ny,us,300,oval
585,carmichael,ca,us,10,rectangle
586,orono,me,us,20,disk
587,pateros,wa,us,300,oval
588,"san pedro",ca,us,120,light
589,jamestown,ny,us,1200,light
590,easley,sc,us,900,other
591,wilmington,ca,us,900,circle
592,maryville,tn,us,300,cigar
593,"little rock",ar,us,300,triangle
594,mckenzie,tn,us,900,disk
595,"las vegas",nv,us,5,cigar
596,lafayette,ga,us,900,other
597,"echo summit (sierra at tahoe ski area)",ca,us,90,sphere
598,"dublin (near warner robins)",ga,us,1200,triangle
599,springfield,mo,us,90,egg
600,longview,tx,us,20,unknown
601,tempe,az,us,900,triangle
602,delaware,oh,us,7200,light
603,pryor,mt,us,1800,light
604,pawnee,ok,us,1200,triangle
605,"new york city",ny,us,15,disk
606,"tylertown/mccomb (between; on hwy. 98 )",ms,us,1200,changing
607,chicopee,ma,us,300,changing
608,"santa barbara",ca,us,3,triangle
609,warsaw,mo,us,600,cigar
610,"las vegas",nv,us,5,circle
611,fredericksburg,pa,us,300,disk
612,"iowa city",ia,us,20,unknown
613,"lake oswego",or,us,5,unknown
614,"lake oswego",or,us,90,unknown
615,ashland,ky,us,300,disk
616,williamsburg,pa,us,600,rectangle
618,"tinley park",il,us,20,other
619,wantagh,ny,us,60,triangle
620,austin,tx,us,5400,unknown
621,dover,nh,us,600,triangle
622,"lake berryessa",ca,us,15,sphere
623,"west houston (greenridge @ westiemer rd.; near galleria)",tx,us,30,formation
624,bainbridge,oh,us,180,triangle
625,"new york city (manhattan)",ny,us,300,oval
626,cupertino,ca,us,600,sphere
627,safford,az,us,30,sphere
628,"the woodlands",tx,us,180,fireball
629,bemidji,mn,us,600,triangle
630,garland,tx,us,40,rectangle
631,jefferson,ny,us,300,other
632,"oregon (rural)",or,us,20,rectangle
633,charlotte,nc,us,120,cigar
634,"green bay",wi,us,1200,light
635,pelzer,sc,us,180,triangle
636,hyannis,ma,us,60,triangle
637,bourbonnais,il,us,60,triangle
638,oakland,or,us,60,light
639,martinsville,va,us,300,other
640,summerville,sc,us,1200,triangle
641,lakeland,fl,us,60,light
642,logan,ut,us,120,triangle
643,portland,or,us,5,light
644,"st. paul",or,us,5,fireball
645,nisqually,wa,us,180,disk
646,"rio rancho",nm,us,120,fireball
647,bayfield,co,us,1800,light
648,"san francisco",ca,us,420,sphere
649,elgin,il,us,1200,disk
650,"del mar",ca,us,4,fireball
651,"la jolla (over)",ca,us,7,fireball
652,manchester,nh,us,120,oval
653,clarinda,ia,us,60,triangle
655,"mt sterling",il,us,900,formation
656,ipava,il,us,900,triangle
657,mosinee,wi,us,300,other
658,"san antonio",tx,us,30,fireball
659,"oak brook",il,us,60,light
660,portland,or,us,25,light
661,elyria,oh,us,300,triangle
662,"new york city (manhattan)",ny,us,5,unknown
663,norman,ok,us,120,cigar
664,"las vegas",nv,us,15,light
665,"nellis air force base (50-100 miles east of)",nv,us,180,light
666,miami,fl,us,25,unknown
667,independence,mo,us,15,chevron
669,vaughn,wa,us,540,formation
670,sturgis,mi,us,600,disk
671,"markham (canada)",on,ca,600,cigar
673,madera,ca,us,120,light
674,stockton,ca,us,180,sphere
675,chandler,az,us,20,cigar
676,belmont,ca,us,15,unknown
677,prineville,or,us,3600,unknown
679,wheaton,md,us,300,triangle
680,"orange park",fl,us,10,other
681,"colorado springs",co,us,300,light
682,maryville,mo,us,30,light
684,jackson,tn,us,120,triangle
685,"jones beach",ny,us,900,diamond
686,seattle,wa,us,1,unknown
687,"kansas city",mo,us,900,light
688,"houghton lake",mi,us,300,triangle
689,greene,me,us,10,oval
690,"interstate 5 or tributary between vasilia and sacrammento",ca,us,300,triangle
691,lafayette,ny,us,180,changing
692,lynden,wa,us,30,light
693,albany,ny,us,2,flash
695,courtland,va,us,1,circle
697,oakland,ca,us,420,oval
698,everson,wa,us,5,other
699,"port townsend",wa,us,10,fireball
700,snohomish,wa,us,3,sphere
701,sumner,wa,us,330,circle
702,pueblo,co,us,15,triangle
703,seattle,wa,us,1,unknown
704,seattle,wa,us,3,teardrop
705,seattle,wa,us,2,other
706,kent,wa,us,10,unknown
707,lynnwood,wa,us,5,fireball
708,rainier,wa,us,240,light
709,monroe,wi,us,1200,light
710,"natrona heights&#44 new kensington",pa,us,7200,light
711,kingston,ny,us,600,cigar
712,germantown,md,us,180,cigar
714,winslow,az,us,1800,other
715,athol,id,us,300,teardrop
716,grants,nm,us,10,fireball
717,"port hadlock",wa,us,5,fireball
718,orlando,fl,us,4,other
719,"new york city (staten island)",ny,us,300,egg
720,"new york city (staten island)",ny,us,900,light
721,"castro valley",ca,us,1200,other
722,edmonds,wa,us,60,unknown
723,riverton,ut,us,120,unknown
724,"new york city",ny,us,180,changing
725,saco,me,us,120,circle
726,redmond,wa,us,2,light
727,"peterborough (canada)",on,ca,30,unknown
728,"long beach (sports arena)",ca,us,600,other
729,hartland,mi,us,120,unknown
730,"perry township",oh,us,1200,cigar
731,"san diego",ca,us,240,unknown
732,bellevue,wa,us,10,light
733,rye,co,us,2,sphere
734,oologah,ok,us,600,other
735,granville,ma,us,5,circle
736,"quesnel (canada)",bc,ca,120,other
737,"slocan park (canada)",bc,ca,2,light
738,circleville,oh,us,600,light
739,eureka,ca,us,720,unknown
740,"las vegas",nv,us,2,cylinder
741,albuquerque,nm,us,3600,oval
742,richmond,va,us,300,triangle
743,tucson,az,us,1,unknown
744,"sebastian inlet (north of)",fl,us,3,other
746,sidney,mi,us,14400,sphere
747,"saskatoon (canada)",sk,ca,7,circle
748,"evergreen park/tinley park/orland park",il,us,9000,light
749,harrisburg,mo,us,2400,light
750,"oak forest",il,us,3600,circle
751,"oak forest",il,us,3600,light
752,"orland park",il,us,2700,diamond
753,"tinley park",il,us,1200,circle
754,midlothian/posen,il,us,900,light
755,"orland park",il,us,420,light
756,"orland park",il,us,6,light
757,midlothian,il,us,1500,light
758,"oak forest",il,us,600,changing
759,"oak forest",il,us,600,light
760,posen/midlothian,il,us,900,formation
761,"tinley park",il,us,600,circle
762,"tinley park",il,us,600,circle
763,"tinley park",il,us,1200,formation
764,"tinley park",il,us,1800,triangle
765,"tinley park",il,us,900,triangle
766,"oak forest",il,us,1200,light
767,"evergreen park",il,us,480,light
768,alsip,il,us,480,light
769,crestwood,il,us,300,light
770,"cuyahoga falls",oh,us,7,other
771,hillside,il,us,7,changing
772,manhattan,il,us,10,triangle
773,"oak forest",il,us,7200,cylinder
774,"oak forest",il,us,1800,light
775,"oak forest",il,us,60,unknown
776,posen,il,us,1200,light
777,greenup,ky,us,30,circle
778,homestead,fl,us,300,light
779,albuquerque,nm,us,600,disk
780,"lake worth",fl,us,180,sphere
781,phoenix,az,us,180,oval
782,"los angeles",ca,us,1500,formation
783,"west palm beach",fl,us,60,teardrop
784,winnamac,in,us,15,triangle
785,rogers,mn,us,1020,triangle
786,"liberty hill",tx,us,900,light
787,"san jose",ca,us,600,chevron
788,"hamilton (canada)",on,ca,15,light
789,napa,ca,us,1200,unknown
790,laurelville,oh,us,300,unknown
791,"oklahoma city",ok,us,2700,light
793,"central lake",mi,us,1500,unknown
794,"portage la prairie (canada0",mb,ca,30,other
795,"tinley park",il,us,120,light
796,jones,mi,us,5,oval
797,"rio rancho",nm,us,3,oval
799,irving,tx,us,2,circle
800,montebello,ca,us,300,other
802,"new york city (bronx)",ny,us,120,rectangle
803,"mt. pleasant",sc,us,240,circle
804,plainfield,il,us,300,oval
805,thompson,mo,us,3600,cigar
806,obrien,or,us,120,other
807,algona,ia,us,3600,unknown
808,"onion creek",wa,us,60,chevron
809,"west greenwhich",ri,us,28800,disk
810,monkton,md,us,480,oval
811,"las vegas",nv,us,600,fireball
812,austin,tx,us,4,unknown
813,"fall city",wa,us,2,fireball
814,orchards,wa,us,1,fireball
815,pullman,wa,us,1,circle
816,seattle,wa,us,12,teardrop
817,"orchard park",ny,us,37800,unknown
818,sandrock,al,us,600,unknown
819,seattle,wa,us,20,light
820,roseville,ca,us,600,sphere
821,"tin cup",co,us,10,changing
822,"santa fe",nm,us,20,fireball
823,"phoenix and saguaro lake",az,us,2,light
824,winslow,az,us,15,fireball
825,cuchara,co,us,60,unknown
826,glorieta,nm,us,2,changing
827,"silver city",nm,us,180,light
828,"wide ruins",az,us,120,cylinder
829,boulder,co,us,30,oval
830,"canon city",co,us,240,light
831,cerrillos,tn,us,45,changing
832,denver,co,us,30,circle
833,"edwards/vail (between)",co,us,180,formation
834,fairplay,co,us,30,unknown
835,hartsel,co,us,60,fireball
836,mccoy,co,us,75,light
837,"pueblo west",co,us,10,sphere
838,"santa fe",nm,us,45,light
839,taos,nm,us,150,formation
840,cascade,co,us,15,circle
841,"boulder (foothills of)",co,us,6,sphere
842,"cripple creek",co,us,15,fireball
843,"grand junction (15-20 miles",co,us,60,light
844,raton,nm,us,30,formation
845,raton,nm,us,60,formation
846,sedalia,co,us,30,formation
847,silverthorne,co,us,10,light
848,monument,co,us,10,other
849,"pueblo west",co,us,300,light
850,farmington,nm,us,14,light
851,"san antonio",nm,us,20,circle
852,escondido,ca,us,120,diamond
853,"los angeles",ca,us,900,flash
854,dayton,oh,us,5,oval
855,"barrie (canada)",on,ca,60,circle
857,"sautee nacoochee",ga,us,10800,light
858,charlotte,nc,us,1200,light
859,litchfield,il,us,2,oval
860,granville,oh,us,120,sphere
861,beulaville,nc,us,5,triangle
862,"ewa beach",hi,us,600,light
863,"north battleford (canada)",sk,ca,60,disk
864,tryon,nc,us,10,light
865,ballinger,tx,us,300,unknown
866,"deer park",ny,us,240,other
867,sanford,fl,us,120,triangle
868,dublin,ca,us,2,flash
869,conway,ar,us,600,triangle
871,bryan,oh,us,120,cylinder
872,merrick,ny,us,5,disk
873,huntington,wv,us,600,cylinder
874,lynchburg,va,us,30,light
875,lanagan,mo,us,900,light
876,dallas,tx,us,300,oval
877,"pell city",al,us,300,cigar
878,warwick,ri,us,600,circle
879,bonham,tx,us,300,egg
880,"delta (canada)",bc,ca,5,disk
881,cabazon,ca,us,1200,light
882,glenrock,wy,us,1200,unknown
883,marysville,wa,us,1800,circle
884,"texas city",tx,us,2,other
885,wilson,nc,us,600,circle
886,"idaho falls",id,us,15,light
887,leavenworth,wa,us,120,light
888,renton,wa,us,600,light
889,wellington,al,us,120,light
891,lacey,wa,us,4,unknown
892,garrett,in,us,4,triangle
893,arlington,tx,us,600,sphere
894,sunnyvale,ca,us,20,other
895,kingsport,tn,us,3,triangle
896,grafton,wv,us,20,light
897,hogansville,ga,us,10,disk
898,pawtucket,ri,us,600,cylinder
